coin_id,base,target,market_identifier,converted_volume_usd,trust_score
tron,TRX,USDT,dcoin,7035977.0,green
tron,TRX,BITCNY,cointiger,3347588.0,green
tron,TRX,ETH,digifinex,511177.0,green
tron,TRX,BTC,bitmart,2586816.0,green
tron,TRX,BTC,hotbit,46914.0,green
tron,TRX,EUR,goku,4176142.0,green
tron,TRX,ETH,bitfinex,796054.0,green
tron,TRX,ETH,kucoin,697761.0,green
tron,TRX,TRY,paribu,2884047.0,green
tron,TRX,BTC,whitebit,12766234.0,green
tron,TRX,ETH,goku,861297.0,green
iexec-rlc,RLC,USDT,gate,529740.0,green
iexec-rlc,RLC,USDT,binance,28005997.0,green
iexec-rlc,RLC,USD,gdax,13684883.0,green
iexec-rlc,RLC,USDT,crypto_com,678178.0,green
iexec-rlc,RLC,BTC,binance,6669721.0,green
iexec-rlc,RLC,BTC,hitbtc,118927.0,green
iexec-rlc,RLC,BTC,vcc,824136.0,green
iexec-rlc,RLC,KRW,bithumb,4131858.0,green
iexec-rlc,RLC,BTC,gdax,900304.0,green
iexec-rlc,RLC,ETH,binance,1464553.0,green
iexec-rlc,RLC,BUSD,binance,1340772.0,green
iexec-rlc,RLC,USDT,bkex,5739418.0,green
iexec-rlc,RLC,USDT,hotbit,9778.39,green
iexec-rlc,RLC,USDT,bitget,1889064.0,green
iexec-rlc,RLC,BTC,bittrex,263051.0,green
iexec-rlc,RLC,BTC,latoken,129775.0,green
iexec-rlc,RLC,USDT,latoken,785311.0,green
iexec-rlc,RLC,ETH,latoken,44407.0,green
iexec-rlc,RLC,BTC,upbit,669216.0,green
iexec-rlc,RLC,USDT,wazirx,61069.0,green
iexec-rlc,RLC,USDT,poloniex,23541.0,green
iexec-rlc,RLC,USDT,coinex,73614.0,green
iexec-rlc,RLC,BTC,changelly,118924.0,yellow
iexec-rlc,0X607F4C5BB672230E8672085532F7E901544A7375,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,sushiswap,105565.0,yellow
iexec-rlc,RLC,BTC,hotbit,155.12,yellow
iexec-rlc,RLC,USDT,huobi,1243923.0,yellow
iexec-rlc,RLC,ETH,gate,5223.88,yellow
iexec-rlc,RLC,USDT,dove_wallet,27.29,yellow
iexec-rlc,RLC,GBP,dove_wallet,149.62,yellow
iexec-rlc,RLC,USDC,dove_wallet,60.98,yellow
iexec-rlc,RLC,TUSD,dove_wallet,14.35,yellow
iexec-rlc,RLC,USDT,flybit,624006.0,
iexec-rlc,RLC,USDT,abcc,2730070.0,
iexec-rlc,RLC,BTC,upbit_indonesia,640311.0,
iexec-rlc,RLC,BTC,flybit,148192.0,
iexec-rlc,RLC,USDT,huobi_korea,7972.9,
iexec-rlc,RLC,KRW,huobi_korea,4190.76,
iexec-rlc,RLC,ETH,dove_wallet,367.62,yellow
iexec-rlc,RLC,EUR,dove_wallet,40.68,yellow
iexec-rlc,RLC,BTC,dove_wallet,703.11,red
iexec-rlc,0X607F4C5BB672230E8672085532F7E901544A7375,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,uniswap_v2,64764.0,
iexec-rlc,RLC,INR,wazirx,179276.0,
iexec-rlc,RLC,USDT,bitforex,724462.0,
iexec-rlc,0X607F4C5BB672230E8672085532F7E901544A7375,ETH,balancer_v1,19830.3,yellow
iexec-rlc,0X607F4C5BB672230E8672085532F7E901544A7375,ETH,uniswap,7012.33,yellow
iexec-rlc,0X607F4C5BB672230E8672085532F7E901544A7375,ETH,uniswap,1085.43,yellow
iexec-rlc,RLC,USD,bittrex,6602.63,red
iexec-rlc,RLC,USDT,bitrue,1853.08,red
iexec-rlc,RLC,BTC,bithumb,696.64,red
iexec-rlc,RLC,PAX,dove_wallet,1.73,red
iexec-rlc,RLC,ETH,kyber_network,450.05,
iexec-rlc,RLC,BTC,emirex,15089.47,
iexec-rlc,RLC,USDT,emirex,63943.0,
iexec-rlc,0X607F4C5BB672230E8672085532F7E901544A7375,0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,uniswap_v2,0.0,
iexec-rlc,0X607F4C5BB672230E8672085532F7E901544A7375,0X6B175474E89094C44DA98B954EEDEAC495271D0F,sushiswap,0.0,
iexec-rlc,0X607F4C5BB672230E8672085532F7E901544A7375,0X6B175474E89094C44DA98B954EEDEAC495271D0F,uniswap_v2,0.0,
iexec-rlc,0X607F4C5BB672230E8672085532F7E901544A7375,0XD26114CD6EE289ACCF82350C8D8487FEDB8A0C07,uniswap_v2,0.0,
iexec-rlc,0X607F4C5BB672230E8672085532F7E901544A7375,0XDD974D5C2E2928DEA5F71B9825B8B646686BD200,uniswap_v2,0.0,
cdai,0X5D3A536E4D6DBD6114CC1EAD35777BAB948E3643,0X607F4C5BB672230E8672085532F7E901544A7375,uniswap_v2,0.0,
iexec-rlc,0X607F4C5BB672230E8672085532F7E901544A7375,ETH,one_inch,600.8,
monero,XMR,USD,bitfinex,10013133.0,green
monero,XMR,BTC,hitbtc,12218471.0,green
monero,XMR,BTC,bitcoin_com,12216423.0,green
monero,XMR,USDT,hitbtc,33970935.0,green
monero,XMR,USD,bitcoin_com,33952047.0,green
monero,XMR,BTC,bitfinex,4263434.0,green
monero,XMR,USDT,binance,72417426.0,green
monero,XMR,BTC,digifinex,1940885.0,green
monero,XMR,USDT,digifinex,10950869.0,green
monero,XMR,BTC,binance,19549485.0,green
monero,XMR,USD,kraken,11191374.0,green
monero,XMR,ETH,bitcoin_com,1812052.0,green
monero,XMR,BTC,vcc,1900867.0,green
monero,XMR,ETH,hitbtc,1806846.0,green
monero,XMR,USDT,vcc,1715437.0,green
monero,XMR,USDT,whitebit,787774.0,green
monero,XMR,XRP,bitrue,3642855.0,green
monero,XMR,EUR,kraken,4775359.0,green
monero,XMR,USDT,mxc,1612277.0,green
monero,XMR,USDT,okex,41772555.0,green
monero,XMR,USDT,gate,2325807.0,green
monero,XMR,USDT,bitrue,32538724.0,green
monero,XMR,BUSD,binance,3867491.0,green
monero,XMR,BTC,poloniex,2962612.0,green
monero,XMR,USDT,bkex,21916069.0,green
monero,XMR,USD,btse,5552471.0,green
monero,XMR,ETH,binance,2563953.0,green
monero,XMR,USDT,kucoin,5392250.0,green
monero,XMR,USDT,nominex,319819.0,green
monero,XMR,BTC,kucoin,1794029.0,green
monero,XMR,ETH,kucoin,730069.0,green
monero,XMR,ETH,vcc,703367.0,green
monero,XMR,BTC,latoken,830335.0,green
monero,XMR,BTC,okex,13855761.0,green
monero,XMR,BTC,bitrue,952791.0,green
monero,XMR,USDT,coinbene,2325940.0,green
monero,XMR,UST,bitfinex,1186717.0,green
monero,XMR,USDT,poloniex,1190611.0,green
monero,XMR,USD,exrates,144232.0,green
monero,XMR,BTC,nominex,82125.0,green
monero,XMR,ETH,nominex,11732.82,green
monero,XMR,USDT,xt,6218531.0,green
monero,XMR,USDT,coinex,465631.0,green
monero,XMR,USDT,bithumb_global,16652950.0,green
monero,XMR,USDT,hotbit,391757.0,green
monero,XMR,USDT,latoken,3039495.0,green
monero,XMR,BNB,binance,752227.0,green
monero,XMR,ETH,digifinex,284742.0,green
monero,XMR,USDT,exrates,177216.0,green
monero,XMR,BTC,nice_hash,26798.0,green
monero,XMR,ETH,okex,2015007.0,green
monero,XMR,BTC,waves,66737.0,green
monero,XMR,BTC,trade_ogre,508518.0,green
monero,XMR,BTC,coinbene,5137849.0,green
monero,XMR,USDT,bitbns,414678.0,green
monero,XMR,USDT,bigone,8207699.0,green
monero,XMR,BTC,bigone,8253258.0,green
monero,XMR,USDT,hoo,1400640.0,green
monero,XMR,BTC,exrates,75761.0,green
monero,XMR,USDC,poloniex,373194.0,green
monero,XMR,ETH,xt,1041330.0,green
monero,XMR,BTC,coinex,85839.0,green
monero,XMR,USDT,dragonex,5842531.0,green
monero,XMR,BTC,wazirx,1780.21,green
monero,XMR,BTC,gate,24750.0,green
monero,XMR,BTC,hotbit,687798.0,green
monero,XMR,BCH,coinex,6259.77,green
monero,XMR,ETH,tokok,713655.0,green
monero,XMR,BTC,tokok,1070144.0,green
monero,XMR,IDR,indodax,83493.0,green
monero,XMR,ETH,hotbit,5816.12,green
monero,XMR,USDT,wazirx,13286.34,green
monero,XMR,BTC,crex24,641.61,green
monero,XMR,USDT,waves,97419.0,green
monero,XMR,USDT,crex24,349.25,green
monero,XMR,USDT,tokok,294296.0,green
monero,XMR,BTC,tokenomy,21432.0,green
monero,XMR,USDT,b2bx,176854.0,yellow
monero,XMR,EOS,hitbtc,1079.46,yellow
monero,XMR,BCH,hitbtc,852.55,yellow
monero,XMR,BCH,bitcoin_com,849.54,yellow
monero,XMR,DAI,hitbtc,162.29,yellow
monero,XMR,TUSD,hitbtc,596.68,yellow
monero,XMR,BTC,bithash,1436067.0,yellow
monero,XMR,USDT,hbtc,2781566.0,yellow
monero,XMR,USDT,bidesk,2782566.0,yellow
monero,XMR,USDT,bione,2738360.0,yellow
monero,XMR,BTC,bidesk,1931530.0,yellow
monero,XMR,BTC,hbtc,1932027.0,yellow
monero,XMR,USDT,huobi,23394657.0,yellow
monero,XMR,ETH,huobi,281986.0,yellow
monero,XMR,USDT,buyucoin,52076.0,yellow
monero,XMR,WAVES,waves,33951.0,yellow
monero,XMR,LTC,waves,496.23,yellow
monero,XMR,BTC,dcoin,3085704.0,red
monero,XMR,BTC,huobi,2554581.0,red
monero,XMR,XBT,kraken,4809572.0,
monero,XMR,USDT,biconomy,3847890.0,
monero,XMR,BTC,biconomy,1299006.0,
monero,XMR,USDT,btcnext,743811.0,
nano,NANO,USDT,gate,456147.0,green
nano,NANO,USDT,binance,20039029.0,green
nano,NANO,USD,kraken,4412097.0,green
nano,NANO,USDT,crypto_com,247991.0,green
nano,NANO,USDT,okex,13236377.0,green
nano,NANO,EUR,kraken,1944498.0,green
nano,NANO,BTC,hitbtc,2375282.0,green
nano,NANO,BTC,binance,6211009.0,green
nano,NANO,USDT,hitbtc,8120805.0,green
nano,NANO,BTC,okex,3751050.0,green
nano,NANO,USD,binance_us,7243076.0,green
nano,NANO,BUSD,binance,3399812.0,green
nano,NANO,ETH,hitbtc,189889.0,green
nano,NANO,USDT,kucoin,1411850.0,green
nano,NANO,ETH,kraken,129171.0,green
nano,NANO,ETH,binance,1186728.0,green
nano,NANO,BTC,coinbene,2342656.0,green
nano,NANO,ETH,kucoin,132029.0,green
nano,NANO,BTC,kucoin,240336.0,green
nano,NANO,USDT,dextrade,101059.0,green
nano,NANO,USDT,coinex,131794.0,green
nano,NANO,USDT,zipmex,10507.35,green
nano,NANO,ETH,dextrade,13295.19,green
nano,NANO,USDT,probit,1113716.0,green
nano,NANO,KCS,kucoin,15556.56,green
nano,NANO,BTC,gate,23251.0,green
nano,NANO,USDT,dragonex,929015.0,green
nano,NANO,USDT,wazirx,15921.11,green
nano,NANO,BTC,dextrade,52088.0,green
nano,NANO,USDT,huobi,3299002.0,yellow
nano,NANO,USDT,bione,83674.0,yellow
nano,NANO,BTC,huobi,433185.0,red
nano,NANO,BTC,coinex,89523.0,red
nano,NANO,ETH,huobi,104285.0,red
nano,NANO,IDR,zipmex,12615.16,
nano,NANO,XBT,kraken,373180.0,
nano,NANO,USDT,huobi_korea,73.26,
nano,XRB,DOGE,mercatox,82438.0,green
nano,XRB,BTC,mercatox,356637.0,yellow
nano,NANO,KRW,probit_kr,1646367.0,
nano,XRB,ETH,mercatox,152334.0,
banano,BAN,XRB,mercatox,19387.16,
nano,NANO,USDT,huobi_id,2156.81,red
nano,NANO,USDT,digifinex,1715.12,red
nano,NANO,BTC,qtrade,54.09,red
nano,NANO,BTC,huobi_korea,72.39,
binancecoin,BNB,USDT,binance,1484047271.0,green
binancecoin,BNB,BTC,bitcoin_com,2220463.0,green
binancecoin,BNB,USD,bitcoin_com,2665493.0,green
binancecoin,BNB,BTC,hitbtc,2220463.0,green
binancecoin,BNB,USDT,hitbtc,2673977.0,green
binancecoin,BNB,BUSD,binance,525210487.0,green
binancecoin,BNB,USDT,wootrade,44071485.0,green
binancecoin,BNB,USDT,vcc,3301929.0,green
binancecoin,BNB,USDT,ftx_spot,38690356.0,green
binancecoin,BNB,USDT,coinsbit,44558627.0,green
binancecoin,BNB,BTC,binance,227176094.0,green
binancecoin,BNB,USDT,dextrade,5613604.0,green
binancecoin,BNB,BTC,ftx_spot,2617111.0,green
binancecoin,BNB,USDT,mxc,5818644.0,green
binancecoin,BNB,USD,coinsbit,2996061.0,green
binancecoin,BNB,USDT,alterdice,1743651.0,green
binancecoin,BNB,USD,ftx_spot,106908496.0,green
binancecoin,BNB,ETH,hitbtc,309688.0,green
binancecoin,BNB,ETH,bitcoin_com,311339.0,green
binancecoin,BNB,BTC,whitebit,13712271.0,green
binancecoin,BNB,BUSD,coinsbit,15821429.0,green
binancecoin,BNB,BTC,vcc,2587833.0,green
binancecoin,BNB,USDT,cointiger,4952284.0,green
binancecoin,BNB,USDT,hoo,48361165.0,green
binancecoin,BNB,USDT,p2pb2b,134895613.0,green
binancecoin,BNB,BTC,coinsbit,6949286.0,green
binancecoin,BNB,ETH,p2pb2b,33376420.0,green
binancecoin,BNB,USD,etorox,1732720.0,green
binancecoin,BNB,USDT,biki,22054883.0,green
binancecoin,BNB,USDT,coinbene,27628713.0,green
solana,SOL,BNB,binance,57861667.0,green
binancecoin,BNB,USDT,whitebit,62620490.0,green
binancecoin,BNB,USDT,bitmax,5169152.0,green
binancecoin,BNB,USDC,binance,29209079.0,green
cardano,ADA,BNB,binance,26345204.0,green
binancecoin,BNB,BTC,p2pb2b,78512268.0,green
binancecoin,BNB,USDT,binance_us,29645310.0,green
binancecoin,BNB,USD,p2pb2b,37818542.0,green
binancecoin,BNB,USDT,gate,27994876.0,green
binancecoin,BNB,USD,binance_us,48024103.0,green
binancecoin,BNB,ETH,binance,58500846.0,green
binancecoin,BNB,USDT,lbank,11822766.0,green
binancecoin,BNB,BTC,decoin,5190704.0,green
binancecoin,BNB,BTC,alterdice,397826.0,green
binancecoin,BNB,USDT,kucoin,54785803.0,green
binancecoin,BNB,KRW,bithumb,18150297.0,green
binancecoin,BNB,EUR,binance,33219397.0,green
binancecoin,BNB,USDT,bit_z,27871139.0,green
binancecoin,BNB,BTC,dextrade,1065294.0,green
binancecoin,BNB,USDT,bitmart,58670688.0,green
binancecoin,BNB,ETH,alterdice,97957.0,green
binancecoin,BNB,BTC,bitmax,1885397.0,green
polkadot,DOT,BNB,binance,28383748.0,green
binancecoin,BNB,BTC,kucoin,4335235.0,green
binancecoin,BNB,ETH,coinsbit,1777023.0,green
binancecoin,BNB,USD,coinflex,51347606.0,green
pancakeswap-token,CAKE,BNB,binance,14462686.0,green
ftx-token,FTT,BNB,binance,22439170.0,green
binancecoin,BNB,THB,bitkub,8015595.0,green
binancecoin,BNB,USDT,hotbit,2060420.0,green
terra-luna,LUNA,BNB,binance,16903239.0,green
binancecoin,BNB,USDT,bkex,40925697.0,green
binancecoin,BNB,USDT,dcoin,88362181.0,green
binancecoin,BNB,USD,btse,305431.0,green
ripple,XRP,BNB,binance,14570162.0,green
binancecoin,BNB,BTC,binance_us,8479928.0,green
binancecoin,BNB,USDT,bitrue,5781820.0,green
filecoin,FIL,BNB,binance,17274268.0,green
binancecoin,BNB,TRY,binance,16398213.0,green
matic-network,MATIC,BNB,binance,13044826.0,green
binancecoin,BNB,USDT,aax,2890173.0,green
binancecoin,BNB,USDT,xt,139644.0,green
binancecoin,BNB,BUSD,binance_us,6227765.0,green
bakerytoken,BAKE,BNB,binance,10027755.0,green
binancecoin,BNB,BUSD,dextrade,2903150.0,green
theta-token,THETA,BNB,binance,9305475.0,green
axie-infinity,AXS,BNB,binance,5199609.0,green
binancecoin,BNB,BTC,bitmart,48622710.0,green
binancecoin,BNB,USDT,coinex,5356437.0,green
binancecoin,BNB,AUD,binance,5695539.0,green
tron,TRX,BNB,binance,4102950.0,green
chromaway,CHR,BNB,binance,6325438.0,green
flow,FLOW,BNB,binance,504418.0,green
coin98,C98,BNB,binance,6609445.0,green
litecoin,LTC,BNB,binance,5939604.0,green
vechain,VET,BNB,binance,7219192.0,green
chiliz,CHZ,BNB,binance,5504075.0,green
fantom,FTM,BNB,binance,18881809.0,green
binancecoin,BNB,ETH,lbank,7246801.0,green
swipe,SXP,BNB,binance,18804788.0,green
uniswap,UNI,BNB,binance,8215457.0,green
binancecoin,BNB,USDT,bitbns,4722858.0,green
binancecoin,BNB,USDT,tokpie,3105572.0,green
pancakeswap-token,CAKE,BNB,tokpie,740948.0,green
near,NEAR,BNB,binance,3038417.0,green
binancecoin,BNB,BRL,binance,7348906.0,green
bitcoin-cash,BCH,BNB,binance,3442183.0,green
binancecoin,BNB,ETH,dextrade,278168.0,green
wrapped-fantom,0X21BE370D5312F44CB42CE377BC9B8A0CEF1A4C83,0XD67DE0E0A0FD7B15DC8348BB9BE742F3C5850454,spiritswap,3379150.0,green
injective-protocol,INJ,BNB,binance,3540631.0,green
mirror-protocol,0X09A3ECAFA817268F77BE1283176B946C4FF2E608,0XA47C8BF37F92ABED4A126BDA807A7B7498661ACD,uniswap_v2,3696606.0,green
mirror-protocol,TERRA15GWKYEPFC6XGCA5T5ZEFZWY42UTS8L2M4G40K6,UST,mirror,6319226.0,green
mirror-protocol,MIR,USDT,gate,676455.0,green
mirror-protocol,MIR,USDT,crypto_com,120790.0,green
mirror-protocol,MIR,USD,gdax,3144887.0,green
mirror-protocol,MIR,USDT,okex,6266691.0,green
mirror-protocol,MIR,USDT,binance,10359310.0,green
mirror-protocol,MIR,USD,kraken,38346.0,green
mirror-protocol,MIR,USD,gemini,78163.0,green
mirror-protocol,MIR,USDT,kucoin,3531753.0,green
mirror-protocol,MIR,EUR,kraken,213353.0,green
mirror-protocol,MIR,BUSD,binance,1965059.0,green
mirror-protocol,MIR,EUR,gdax,423259.0,green
mirror-protocol,MIR,BTC,binance,1305245.0,green
mirror-protocol,MIR,BTC,gdax,372503.0,green
mirror-protocol,MIR,USDT,mxc,637594.0,green
mirror-protocol,MIR,USD,bitfinex,151110.0,green
mirror-protocol,MIR,UST,kucoin,781873.0,green
mirror-protocol,MIR,USDT,bitmart,7610942.0,green
mirror-protocol,MIR,GBP,gdax,179418.0,green
mirror-protocol,MIR,UST,bitfinex,159650.0,green
mirror-protocol,MIR,USDT,lbank,61267.0,green
mirror-protocol,MIR,KCS,kucoin,83418.0,green
mirror-protocol,MIR,USDT,bitrue,82735.0,green
mirror-protocol,MIR,USDT,hoo,157262.0,green
mirror-protocol,MIR,USDT,coinex,83080.0,green
mirror-protocol,MIR,USDT,bibox,874784.0,green
mirror-protocol,MIR,ETH,gate,137919.0,green
mirror-protocol,MIR,XRP,bitrue,998322.0,green
mirror-protocol,MIR,USDT,zb,260982.0,green
mirror-protocol,MIR,QC,zb,222050.0,green
mirror-protocol,MIR,USDT,poloniex,2126.81,green
mirror-protocol,MIR,USD,bitcoin_com,1246.84,yellow
mirror-protocol,MIR,USDT,hitbtc,1250.42,yellow
mirror-protocol,MIR,BTC,hitbtc,686.32,yellow
mirror-protocol,MIR,BTC,bitcoin_com,688.38,yellow
mirror-protocol,MIR,USDT,hbtc,879554.0,yellow
mirror-protocol,0X09A3ECAFA817268F77BE1283176B946C4FF2E608,ETH,uniswap,27035.0,yellow
mirror-protocol,MIR,USDT,huobi,4379326.0,yellow
mirror-protocol,MIR,BTC,huobi,772543.0,red
mirror-protocol,MIR,ETH,huobi,723002.0,red
mirror-protocol,MIR,USDT,huobi_korea,13465.06,
mirror-protocol,MIR,BTC,huobi_korea,75.29,
mirror-protocol,0X09A3ECAFA817268F77BE1283176B946C4FF2E608,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,uniswap_v2,433337.0,green
mirror-protocol,MIR,KRW,bithumb,807188.0,
wrapped-ust,0X23396CF899CA06C4472205FC903BDB4DE249D6FC,0X5B6DCF557E2ABE2323C48445E8CC948910D8C2C9,pancakeswap,18608.52,
mirror-protocol,MIR,KRW,coinone,19221.76,
mirror-protocol,MIR,BTC,hotbit,36742.0,
mirror-protocol,MIR,USDT,hotbit,37449.0,
mirror-protocol,0X09A3ECAFA817268F77BE1283176B946C4FF2E608,0XE8FF5C9C75DEB346ACAC493C463C8950BE03DFBA,uniswap_v2,0.0,
mirror-protocol,0X09A3ECAFA817268F77BE1283176B946C4FF2E608,0X5197FBE1A86679FF1360E27862BF88B0C5119BD8,uniswap_v2,0.0,
mirror-protocol,0X09A3ECAFA817268F77BE1283176B946C4FF2E608,0X3809D7538A5BADC827E926B64EEC32166F6B6F15,uniswap_v2,0.0,
mirror-protocol,0X09A3ECAFA817268F77BE1283176B946C4FF2E608,0XDAC17F958D2EE523A2206206994597C13D831EC7,uniswap_v2,0.0,
mirror-protocol,0X09A3ECAFA817268F77BE1283176B946C4FF2E608,USDT,paraswap,50041.0,
kusama,KSM,USDT,binance,124205301.0,green
kusama,KSM,USDT,okex,90790828.0,green
kusama,KSM,USDT,huobi,52374156.0,green
kusama,KSM,USDT,digifinex,13952717.0,green
kusama,KSM,USDT,crypto_com,5413467.0,green
kusama,KSM,USDT,wootrade,70532.0,green
kusama,KSM,USDT,vcc,2236520.0,green
kusama,KSM,USDT,gate,8665382.0,green
kusama,KSM,USDT,bkex,36352372.0,green
kusama,KSM,USD,kraken,13468262.0,green
kusama,KSM,USDT,kucoin,13604900.0,green
kusama,KSM,EUR,kraken,6198211.0,green
kusama,KSM,USDT,mxc,2282604.0,green
kusama,KSM,BUSD,binance,12858740.0,green
kusama,KSM,BTC,mxc,611552.0,green
kusama,KSM,USDT,aex,762932.0,green
kusama,KSM,BTC,binance,11521149.0,green
kusama,KSM,BTC,okex,9886682.0,green
kusama,KSM,USDT,whitebit,2502558.0,green
kusama,KSM,CRO,crypto_com,222827.0,green
kusama,KSM,USDT,bitmart,21880018.0,green
kusama,KSM,BTC,vcc,1234880.0,green
kusama,KSM,USDT,aax,4069799.0,green
kusama,KSM,USDT,coinbene,6819324.0,green
kusama,KSM,USDT,cointiger,6111702.0,green
kusama,KSM,USDC,crypto_com,126509.0,green
kusama,KSM,USDT,bit_z,5166278.0,green
kusama,KSM,USD,bitfinex,491788.0,green
kusama,KSM,USDT,xt,1785011.0,green
kusama,KSM,USDT,hotbit,302588.0,green
kusama,KSM,UST,bitfinex,321777.0,green
kusama,KSM,ETH,okex,1912992.0,green
kusama,KSM,USDT,lbank,2354862.0,green
kusama,KSM,ETH,kraken,649082.0,green
kusama,KSM,USDT,bibox,5203661.0,green
kusama,KSM,BTC,kucoin,673874.0,green
kusama,KSM,BTC,huobi,2131589.0,green
kusama,KSM,USDT,coinex,534019.0,green
kusama,KSM,USDT,bitrue,1684447.0,green
kusama,KSM,DOT,kraken,759199.0,green
kusama,KSM,USDT,bw,3510629.0,green
kusama,KSM,BNB,binance,1117117.0,green
kusama,KSM,GBP,kraken,332748.0,green
kusama,KSM,USD,cex,618094.0,green
kusama,KSM,ETH,bibox,410351.0,green
kusama,KSM,BTC,bitrue,165869.0,green
kusama,KSM,USDT,zipmex,6946.1,green
kusama,KSM,QC,zb,591721.0,green
kusama,KSM,BTC,bibox,676291.0,green
kusama,KSM,USDT,zb,677955.0,green
kusama,KSM,USDT,zbg,200890.0,green
kusama,KSM,HUSD,huobi,125086.0,green
kusama,KSM,USDT,bigone,313737.0,green
kusama,KSM,BTC,coinex,19463.65,green
kusama,KSM,BTC,hotbit,83698.0,green
kusama,KSM,HT,huobi,112353.0,green
kusama,KSM,USDT,wazirx,90420.0,green
kusama,KSM,BTC,bittrex,121033.0,green
kusama,KSM,USDT,tokok,442631.0,green
kusama,KSM,ETH,bittrex,16901.68,green
kusama,KSM,SGD,tokenize,5614.83,yellow
kusama,KSM,USDT,hbtc,10765646.0,yellow
kusama,KSM,USDT,bittrex,125193.0,yellow
kusama,KSM,AUD,kraken,44194.0,yellow
kusama,KSM,USDT,hitbtc,6387.81,yellow
kusama,KSM,USD,bitcoin_com,6376.98,yellow
kusama,KSM,USDT,bione,11896246.0,red
kusama,KSM,XBT,kraken,2534186.0,
kusama,KSM,USDT,huobi_korea,23423.0,
kusama,KSM,BTC,huobi_korea,5040.84,
kusama,KSM,USDT,hoo,625616.0,green
kusama,KSM,USD,tokenize,13081.7,yellow
kusama,KSM,KRW,bithumb,2936104.0,
kusama,KSM,THB,bitkub,2748052.0,
kusama,KSM,IDR,zipmex,7801.23,
kusama,KSM,INR,wazirx,174487.0,
kusama,KSM,KRW,coinone,11531.88,
kusama,KSM,BTC,bitcoin_com,3282.64,
kusama,KSM,BTC,hitbtc,3275.25,
kusama,KSM,USDT,cex,4461.01,
kusama,KSM,BTC,quoine,4463.21,
kusama,KSM,USDT,flybit,2982336.0,
kusama,KSM,BTC,flybit,242319.0,
kusama,KSM,KRW,huobi_korea,12543.85,
kusama,KSM,BTC,bithumb,5400.15,
frontier-token,FRONT,BUSD,binance,127113922.0,green
frontier-token,FRONT,USDT,okex,66412034.0,green
frontier-token,FRONT,USDT,huobi,46478942.0,green
frontier-token,FRONT,USDT,gate,5153420.0,green
frontier-token,0X928E55DAB735AA8260AF3CEDADA18B5F70C72F1B,WBNB,pancakeswap,8944985.0,green
frontier-token,FRONT,BUSD,bkex,13967832.0,green
frontier-token,FRONT,BTC,binance,12987830.0,green
frontier-token,FRONT,USDT,mxc,4103760.0,green
tether,0XDAC17F958D2EE523A2206206994597C13D831EC7,0XF8C3527CC04340B208C854E985240C02F7B7793F,uniswap_v2,1447698.0,green
frontier-token,FRONT,BTC,vcc,974537.0,green
frontier-token,FRONT,USDT,biki,332869.0,green
frontier-token,FRONT,USDT,kucoin,2885272.0,green
frontier-token,FRONT,USDT,bitmax,997129.0,green
frontier-token,FRONT,USDT,aex,372860.0,green
frontier-token,FRONT,USDT,xt,1856137.0,green
frontier-token,FRONT,BTC,hitbtc,4344.19,green
frontier-token,FRONT,USDT,hoo,1327291.0,green
frontier-token,FRONT,USDT,cointiger,272601.0,green
frontier-token,FRONT,BTC,kucoin,673851.0,green
weth,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,0XF8C3527CC04340B208C854E985240C02F7B7793F,uniswap_v2,83841.0,green
frontier-token,FRONT,USD,ftx_spot,571071.0,green
frontier-token,FRONT,USDT,ftx_spot,978275.0,green
frontier-token,FRONT,USDT,poloniex,66577.0,green
frontier-token,FRONT,ETH,gate,32037.0,green
frontier-token,FRONT,BTC,poloniex,22781.0,green
frontier-token,FRONT,BTC,bitcoin_com,4346.1,yellow
tether,0XDAC17F958D2EE523A2206206994597C13D831EC7,0XF8C3527CC04340B208C854E985240C02F7B7793F,sushiswap,6156.54,yellow
frontier-token,FRONT,ETH,huobi,228333.0,yellow
frontier-token,FRONT,BTC,huobi,1261526.0,red
frontier-token,FRONT,USDT,huobi_korea,272081.0,
frontier-token,FRONT,BTC,huobi_korea,1700.48,
frontier-token,FRONT,ETH,huobi_korea,18.18,
frontier-token,FRONT,INR,wazirx,6213062.0,green
frontier-token,FRONT,USDT,hotbit,27026.0,yellow
frontier-token,FRONT,ETH,hitbtc,3679.49,
frontier-token,FRONT,ETH,bitcoin_com,3658.93,
frontier-token,FRONT,USDT,wazirx,1004021.0,
frontier-token,0XF8C3527CC04340B208C854E985240C02F7B7793F,USDC,balancer_v1,5509.31,
frontier-token,FRONT,KRW,coinone,15912.2,
frontier-token,FRONT,USDT,bithumb_global,1705.77,
frontier-token,0XF8C3527CC04340B208C854E985240C02F7B7793F,ETH,one_inch,13900.16,
frontier-token,0XF8C3527CC04340B208C854E985240C02F7B7793F,ETH,uniswap_v2,225378.0,green
frontier-token,FRONT,USDC,serum_dex,82128.0,yellow
frontier-token,FRONT,USDT,serum_dex,636.07,red
